track_popularity,mode,speechiness,instrumentalness,energy,danceability,liveness,acousticness,valence,duration_ms,type,key,tempo,loudness
64,1.0,0.324,0.0,0.397,0.505,0.0853,0.716,0.558,219683.0,audio_features,5.0,95.063,-9.349
62,1.0,0.0555,9.95e-06,0.293,0.461,0.0936,0.947,0.531,257775.0,audio_features,6.0,180.297,-9.52
61,1.0,0.387,0.0,0.509,0.899,0.0573,0.00157,0.599,225924.0,audio_features,9.0,150.001,-8.04
86,1.0,0.044,0.0,0.739,0.678,0.388,0.0712,0.108,226715.0,audio_features,3.0,110.967,-4.358
54,1.0,0.251,5.92e-06,0.852,0.561,0.274,0.00145,0.402,209227.0,audio_features,8.0,129.971,-6.871
74,0.0,0.0646,9.08e-06,0.441,0.881,0.119,0.48,0.804,221240.0,audio_features,11.0,138.014,-6.278
72,1.0,0.0414,9.29e-05,0.605,0.63,0.298,0.484,0.266,295293.0,audio_features,0.0,115.277,-8.951
72,1.0,0.0265,0.895,0.734,0.675,0.141,0.38,0.533,294213.0,audio_features,7.0,101.998,-8.659
77,0.0,0.0514,0.0,0.537,0.716,0.157,0.233,0.28,165978.0,audio_features,0.0,129.979,-7.648
76,1.0,0.0556,0.00413,0.687,0.722,0.0462,0.00949,0.619,373627.0,audio_features,0.0,128.013,-5.189
69,0.0,0.128,1.57e-05,0.754,0.464,0.37,0.465,0.444,235627.0,audio_features,9.0,86.501,-6.653
72,0.0,0.0531,5.04e-05,0.556,0.712,0.527,0.084,0.22,193293.0,audio_features,5.0,90.494,-7.214
72,1.0,0.129,0.0,0.631,0.687,0.108,0.063,0.853,192253.0,audio_features,9.0,186.071,-5.612
97,0.0,0.048,0.0,0.845,0.671,0.329,0.0207,0.775,176579.0,audio_features,11.0,110.056,-4.93
73,1.0,0.0309,7.25e-05,0.8,0.795,0.0915,0.0354,0.934,202735.0,audio_features,1.0,116.032,-6.32
86,0.0,0.0601,0.0,0.825,0.702,0.0674,0.00883,0.915,203064.0,audio_features,6.0,102.977,-3.787
84,0.0,0.083,0.0,0.793,0.793,0.0951,0.0123,0.679,183290.0,audio_features,11.0,123.95,-4.521
88,0.0,0.11,2.19e-05,0.862,0.791,0.0814,0.037,0.592,214847.0,audio_features,9.0,123.994,-3.24
83,0.0,0.0694,1.56e-05,0.7,0.762,0.153,0.00261,0.608,209320.0,audio_features,9.0,116.073,-6.021
83,0.0,0.0753,0.0,0.884,0.695,0.213,0.0561,0.914,203808.0,audio_features,6.0,103.014,-2.278
81,1.0,0.0943,0.0,0.544,0.836,0.0824,0.0403,0.51,217947.0,audio_features,7.0,97.028,-5.975
79,0.0,0.0884,1.39e-06,0.729,0.73,0.349,0.167,0.467,221820.0,audio_features,4.0,113.011,-3.434
77,1.0,0.0457,0.000658,0.844,0.647,0.102,0.0137,0.746,193829.0,audio_features,0.0,146.967,-3.756
93,1.0,0.0668,5.15e-06,0.681,0.707,0.0322,0.0632,0.646,200455.0,audio_features,0.0,117.999,-4.325
92,1.0,0.0313,0.0,0.642,0.672,0.1,0.0981,0.494,196453.0,audio_features,5.0,121.981,-4.035
80,0.0,0.042,0.000115,0.698,0.652,0.0886,0.00112,0.47,202067.0,audio_features,10.0,96.021,-4.667
82,1.0,0.0285,0.0,0.593,0.496,0.0909,0.0476,0.177,185933.0,audio_features,4.0,91.038,-5.154
77,0.0,0.0671,1.36e-06,0.794,0.601,0.418,0.00987,0.244,217099.0,audio_features,7.0,114.066,-5.844
82,1.0,0.0342,0.0,0.422,0.53,0.107,0.407,0.349,221360.0,audio_features,5.0,119.964,-6.262
80,0.0,0.0452,0.0,0.67,0.781,0.0761,0.0103,0.595,169333.0,audio_features,3.0,127.99,-3.912
80,0.0,0.0334,0.0,0.622,0.613,0.37,0.00882,0.484,231240.0,audio_features,1.0,80.003,-5.794
71,1.0,0.0336,0.0,0.588,0.327,0.104,0.0834,0.329,236067.0,audio_features,4.0,161.074,-6.611
78,1.0,0.0367,0.000333,0.803,0.613,0.189,0.000525,0.461,162973.0,audio_features,9.0,127.989,-5.171
86,1.0,0.0308,0.0,0.385,0.572,0.231,0.371,0.323,215733.0,audio_features,7.0,95.799,-6.362
79,1.0,0.0787,1.64e-06,0.806,0.851,0.121,0.118,0.787,237200.0,audio_features,4.0,118.999,-4.62
84,1.0,0.0409,0.0,0.502,0.553,0.764,0.299,0.296,210200.0,audio_features,0.0,129.976,-5.972
77,0.0,0.0311,4.26e-05,0.739,0.822,0.181,0.0264,0.745,241933.0,audio_features,1.0,118.992,-4.541
84,1.0,0.0363,5.24e-05,0.921,0.696,0.0842,0.00314,0.714,294573.0,audio_features,0.0,119.001,-3.755
74,0.0,0.03,1.95e-06,0.637,0.591,0.113,0.0107,0.432,244760.0,audio_features,9.0,99.998,-6.365
74,0.0,0.0403,0.000789,0.832,0.825,0.114,0.00587,0.713,220627.0,audio_features,5.0,122.021,-5.853
76,1.0,0.0397,0.0,0.855,0.672,0.323,0.021,0.646,182200.0,audio_features,9.0,123.056,-3.764
70,0.0,0.0744,1.59e-05,0.937,0.661,0.355,0.000967,0.535,249067.0,audio_features,10.0,131.001,-3.83
71,1.0,0.161,0.0,0.828,0.587,0.331,0.00327,0.494,260253.0,audio_features,11.0,123.907,-5.108
93,0.0,0.0343,7.07e-06,0.965,0.561,0.371,0.00383,0.304,175238.0,audio_features,7.0,128.04,-3.673
82,0.0,0.0409,0.0,0.519,0.501,0.454,0.109,0.168,195707.0,audio_features,4.0,133.99,-5.88
76,1.0,0.0848,0.0,0.772,0.642,0.0646,0.0476,0.589,164205.0,audio_features,10.0,153.995,-6.61
80,1.0,0.0321,0.000623,0.931,0.454,0.289,0.238,0.462,160530.0,audio_features,11.0,137.945,-4.083
78,0.0,0.0959,0.0,0.674,0.756,0.158,0.0184,0.389,251467.0,audio_features,0.0,111.995,-6.518
73,0.0,0.0356,4.12e-05,0.73,0.693,0.109,0.161,0.693,142756.0,audio_features,0.0,120.018,-5.06
63,0.0,0.123,0.0,0.66,0.703,0.192,0.137,0.79,198947.0,audio_features,10.0,95.031,-5.119
75,0.0,0.0253,0.0,0.694,0.63,0.0719,0.00281,0.216,195519.0,audio_features,11.0,97.005,-6.257
73,0.0,0.0307,0.0,0.696,0.585,0.344,0.204,0.522,217640.0,audio_features,4.0,104.01,-5.6
73,0.0,0.213,0.0,0.718,0.653,0.0537,0.00413,0.216,202805.0,audio_features,3.0,82.034,-5.232
64,1.0,0.0266,0.0,0.697,0.627,0.0733,0.218,0.933,177987.0,audio_features,8.0,154.086,-6.61
53,1.0,0.0287,4.73e-05,0.765,0.44,0.349,0.24,0.792,267467.0,audio_features,3.0,184.257,-5.973
42,1.0,0.0256,0.000541,0.306,0.712,0.0919,0.732,0.381,208533.0,audio_features,9.0,95.059,-11.877
38,1.0,0.0291,0.0,0.274,0.58,0.174,0.723,0.425,225573.0,audio_features,7.0,144.574,-11.631
37,1.0,0.0242,0.0,0.464,0.648,0.0733,0.652,0.638,211987.0,audio_features,9.0,97.373,-6.966
35,1.0,0.0287,1.71e-06,0.753,0.611,0.347,0.336,0.899,184933.0,audio_features,10.0,136.063,-7.776
35,1.0,0.0257,0.0,0.513,0.617,0.155,0.778,0.701,184240.0,audio_features,9.0,109.614,-7.012
34,1.0,0.0311,0.0,0.415,0.534,0.1,0.752,0.644,193400.0,audio_features,9.0,154.042,-7.955
33,1.0,0.0281,5.73e-05,0.627,0.536,0.202,0.593,0.703,257533.0,audio_features,9.0,162.857,-9.323
31,1.0,0.0284,0.0,0.579,0.615,0.105,0.583,0.852,208040.0,audio_features,0.0,125.71,-9.259
64,1.0,0.0331,0.833,0.282,0.616,0.13,0.983,0.435,124933.0,audio_features,1.0,96.638,-15.317
54,0.0,0.121,0.494,0.415,0.504,0.35,0.879,0.626,76453.0,audio_features,8.0,114.263,-19.308
50,0.0,0.0329,0.00641,0.289,0.445,0.0988,0.437,0.172,148573.0,audio_features,11.0,104.006,-19.113
48,1.0,0.0317,0.888,0.258,0.429,0.108,0.868,0.0897,131800.0,audio_features,5.0,108.796,-12.408
45,1.0,0.038,0.898,0.0699,0.474,0.116,0.992,0.243,167187.0,audio_features,0.0,114.606,-27.372
45,1.0,0.0779,0.0,0.151,0.543,0.0874,0.691,0.567,81827.0,audio_features,1.0,67.294,-17.844
38,1.0,0.117,0.815,0.636,0.677,0.669,0.876,0.766,80720.0,audio_features,6.0,61.284,-13.975
38,1.0,0.0531,0.792,0.0596,0.57,0.101,0.354,0.153,124507.0,audio_features,6.0,108.043,-21.803
36,1.0,0.15,0.765,0.218,0.743,0.203,0.834,0.27,132347.0,audio_features,2.0,51.42,-17.483
38,1.0,0.0418,0.875,0.501,0.409,0.223,0.878,0.372,189000.0,audio_features,5.0,107.014,-11.224
77,1.0,0.0453,0.0,0.791,0.355,0.0969,0.00045,0.758,285200.0,audio_features,8.0,106.392,-7.565
77,1.0,0.0398,2.36e-05,0.833,0.305,0.091,0.000327,0.586,206773.0,audio_features,6.0,100.675,-7.981
73,0.0,0.0296,0.253,0.561,0.384,0.0775,0.373,0.159,259200.0,audio_features,3.0,136.136,-10.059
72,1.0,0.0272,0.000581,0.551,0.271,0.118,0.0307,0.2,374333.0,audio_features,3.0,143.899,-8.46
72,1.0,0.0629,8.06e-06,0.946,0.159,0.387,0.0235,0.309,149467.0,audio_features,9.0,165.014,-5.756
67,1.0,0.0337,0.00013,0.795,0.357,0.111,0.0134,0.416,338227.0,audio_features,6.0,97.171,-5.909
68,1.0,0.0704,0.000103,0.938,0.486,0.361,1.79e-05,0.525,152560.0,audio_features,1.0,125.816,-6.652
66,1.0,0.0323,0.00062,0.838,0.527,0.07,0.0206,0.721,255573.0,audio_features,3.0,117.454,-6.013
64,1.0,0.0406,0.00346,0.781,0.174,0.0822,0.0452,0.276,254400.0,audio_features,6.0,81.37,-7.066
64,1.0,0.0462,0.0533,0.845,0.441,0.723,3.28e-06,0.304,237907.0,audio_features,10.0,113.989,-3.315
79,1.0,0.041,0.000161,0.828,0.35,0.0774,0.000217,0.147,318587.0,audio_features,6.0,105.435,-5.373
71,1.0,0.0313,0.196,0.902,0.457,0.258,2.17e-05,0.834,246920.0,audio_features,7.0,92.711,-5.624
70,0.0,0.0271,0.000328,0.739,0.574,0.141,0.00152,0.514,283027.0,audio_features,4.0,101.069,-5.745
65,0.0,0.0307,0.00686,0.841,0.485,0.125,0.000173,0.551,311000.0,audio_features,2.0,94.867,-6.068
65,1.0,0.0977,0.00044,0.917,0.307,0.0566,1.65e-05,0.266,266200.0,audio_features,9.0,101.879,-7.599
64,1.0,0.0394,0.0126,0.803,0.319,0.177,0.00534,0.589,290107.0,audio_features,10.0,183.031,-8.928
60,1.0,0.0555,0.181,0.752,0.472,0.0903,0.000164,0.305,320107.0,audio_features,0.0,133.248,-6.051
60,1.0,0.0358,0.214,0.529,0.33,0.126,0.000807,0.148,345667.0,audio_features,9.0,140.156,-10.043
59,1.0,0.0643,0.244,0.925,0.389,0.222,1.79e-05,0.317,251867.0,audio_features,0.0,150.893,-7.97
57,1.0,0.168,0.733,0.959,0.344,0.301,0.00526,0.395,160373.0,audio_features,1.0,165.704,-6.094
57,1.0,0.0737,0.66,0.941,0.354,0.331,4.79e-05,0.569,152707.0,audio_features,1.0,131.442,-6.984
47,1.0,0.0878,0.795,0.98,0.248,0.0688,3.19e-06,0.513,154347.0,audio_features,6.0,152.956,-7.1
43,1.0,0.0369,0.77,0.975,0.278,0.0338,0.000185,0.594,226240.0,audio_features,1.0,100.355,-6.439
41,1.0,0.0369,0.786,0.859,0.365,0.138,1.4e-05,0.782,206107.0,audio_features,10.0,127.293,-8.779
39,0.0,0.0424,6.23e-05,0.866,0.41,0.311,2e-05,0.603,174947.0,audio_features,8.0,101.714,-8.764
37,0.0,0.0728,0.0042,0.976,0.257,0.165,6.17e-05,0.391,128840.0,audio_features,3.0,182.072,-6.607
34,1.0,0.0643,0.193,0.982,0.274,0.0744,5.21e-05,0.219,155547.0,audio_features,7.0,169.756,-5.989
33,1.0,0.0627,0.674,0.968,0.31,0.0772,1.03e-05,0.27,165760.0,audio_features,1.0,168.762,-8.784
32,1.0,0.0443,0.0331,0.877,0.426,0.282,6.36e-05,0.758,237267.0,audio_features,8.0,135.965,-9.351
32,1.0,0.056,7.54e-05,0.862,0.454,0.0581,0.0011,0.769,160880.0,audio_features,0.0,145.028,-5.882
71,1.0,0.0419,5.4e-05,0.905,0.438,0.363,9.44e-06,0.723,162667.0,audio_features,9.0,134.163,-6.161
64,1.0,0.0469,3.71e-05,0.78,0.287,0.184,0.049,0.383,204933.0,audio_features,7.0,167.278,-6.493
64,1.0,0.0343,0.0,0.904,0.528,0.174,0.000833,0.678,230040.0,audio_features,2.0,122.372,-5.854
61,1.0,0.0324,4.05e-06,0.542,0.245,0.102,0.147,0.365,211960.0,audio_features,7.0,204.824,-7.159
61,0.0,0.0403,0.0337,0.824,0.449,0.368,5.18e-05,0.223,329240.0,audio_features,4.0,114.907,-6.567
58,0.0,0.0447,1.39e-06,0.863,0.401,0.174,0.00079,0.55,220533.0,audio_features,11.0,81.65,-7.312
54,1.0,0.0408,5.35e-05,0.722,0.331,0.256,0.00204,0.349,180067.0,audio_features,7.0,125.575,-8.461
52,1.0,0.0359,0.0633,0.847,0.487,0.102,0.00293,0.751,154200.0,audio_features,9.0,128.862,-5.881
50,1.0,0.0333,0.000605,0.626,0.445,0.0858,0.018,0.307,209400.0,audio_features,0.0,122.385,-8.696
49,1.0,0.0438,0.157,0.77,0.104,0.273,0.000974,0.43,177227.0,audio_features,5.0,188.9,-10.697
88,0.0,0.0397,0.00545,0.871,0.559,0.096,7.53e-06,0.572,213920.0,audio_features,5.0,104.97,-5.338
85,1.0,0.0303,0.0497,0.72,0.751,0.258,0.554,0.884,217000.0,audio_features,4.0,135.73,-6.376
84,1.0,0.129,0.000227,0.905,0.67,0.349,0.669,0.563,167864.0,audio_features,1.0,104.965,-6.855
84,1.0,0.0337,0.0,0.659,0.625,0.17,0.12,0.594,198961.0,audio_features,0.0,113.551,-5.669
77,0.0,0.0243,0.912,0.547,0.501,0.288,0.225,0.225,227760.0,audio_features,1.0,87.692,-7.961
72,1.0,0.0282,0.348,0.886,0.673,0.0792,0.302,0.679,152000.0,audio_features,9.0,140.586,-4.347
70,1.0,0.0655,0.0,0.942,0.605,0.137,0.016,0.8,209347.0,audio_features,7.0,106.562,-4.549
70,1.0,0.0267,0.0221,0.69,0.58,0.226,0.568,0.922,227000.0,audio_features,0.0,89.981,-9.52
69,1.0,0.0285,0.0111,0.919,0.727,0.306,0.165,0.92,194453.0,audio_features,0.0,115.816,-4.562
68,1.0,0.101,0.0,0.914,0.712,0.0579,0.65,0.697,205651.0,audio_features,1.0,100.406,-5.675
55,1.0,0.0384,0.642,0.487,0.472,0.255,0.0829,0.338,245934.0,audio_features,7.0,199.998,-12.763
57,1.0,0.0299,0.000496,0.403,0.509,0.383,0.619,0.0838,256000.0,audio_features,2.0,117.241,-9.862
54,1.0,0.0316,0.72,0.29,0.507,0.139,0.447,0.16,239911.0,audio_features,7.0,135.904,-11.427
55,1.0,0.0273,0.0266,0.393,0.484,0.0988,0.778,0.223,202007.0,audio_features,6.0,68.022,-11.749
54,1.0,0.0359,0.00104,0.331,0.461,0.129,0.613,0.0899,215507.0,audio_features,3.0,102.488,-11.03
53,0.0,0.0315,0.745,0.493,0.607,0.213,0.278,0.188,127151.0,audio_features,11.0,99.973,-10.152
51,1.0,0.036,1.04e-05,0.408,0.566,0.108,0.838,0.235,169693.0,audio_features,4.0,146.61,-8.972
52,0.0,0.0996,0.000116,0.549,0.642,0.0764,0.522,0.35,185853.0,audio_features,11.0,99.906,-8.303
48,1.0,0.0357,0.385,0.12,0.376,0.201,0.717,0.0465,197979.0,audio_features,4.0,167.545,-14.998
50,1.0,0.0678,0.878,0.687,0.69,0.152,0.123,0.639,135222.0,audio_features,5.0,126.804,-8.073
66,1.0,0.0314,0.203,0.596,0.624,0.119,0.475,0.896,89509.0,audio_features,4.0,120.969,-9.804
65,1.0,0.0257,0.14,0.209,0.535,0.129,0.668,0.515,136033.0,audio_features,6.0,137.889,-16.402
54,1.0,0.0302,0.83,0.372,0.613,0.145,0.709,0.658,155500.0,audio_features,4.0,81.107,-10.969
53,1.0,0.0334,0.965,0.738,0.382,0.136,0.507,0.462,191500.0,audio_features,6.0,155.858,-7.73
52,1.0,0.0297,0.724,0.64,0.338,0.129,0.157,0.367,190696.0,audio_features,8.0,149.709,-8.046
51,1.0,0.0325,0.308,0.481,0.66,0.092,0.18,0.547,142447.0,audio_features,6.0,134.983,-8.861
49,0.0,0.0346,0.987,0.409,0.341,0.36,0.694,0.505,105567.0,audio_features,6.0,143.168,-17.791
48,1.0,0.029,0.693,0.255,0.606,0.11,0.921,0.352,195594.0,audio_features,3.0,82.729,-9.944
46,1.0,0.033,0.0807,0.86,0.58,0.185,0.538,0.619,240547.0,audio_features,9.0,155.798,-6.551
46,0.0,0.0367,0.885,0.434,0.502,0.101,0.875,0.388,174500.0,audio_features,1.0,131.206,-10.845
82,1.0,0.0274,0.0301,0.447,0.526,0.109,0.00283,0.183,212432.0,audio_features,2.0,74.995,-9.268
82,1.0,0.0263,0.00717,0.81,0.498,0.0635,0.00392,0.594,189160.0,audio_features,7.0,79.935,-4.065
72,0.0,0.0467,0.000378,0.881,0.471,0.26,0.0588,0.544,158573.0,audio_features,11.0,169.898,-4.483
71,0.0,0.0294,0.246,0.802,0.585,0.0779,0.000204,0.393,152360.0,audio_features,11.0,89.92,-6.352
69,0.0,0.0246,0.000641,0.671,0.643,0.107,0.00578,0.412,145667.0,audio_features,9.0,89.9,-5.439
68,0.0,0.0725,0.311,0.846,0.276,0.197,0.000244,0.668,139605.0,audio_features,1.0,157.458,-7.561
66,1.0,0.034,0.32,0.847,0.188,0.121,0.0768,0.389,115470.0,audio_features,8.0,88.494,-3.268
65,0.0,0.0277,0.946,0.915,0.576,0.0856,0.0124,0.961,162333.0,audio_features,8.0,111.021,-5.729
64,1.0,0.037,0.823,0.775,0.456,0.674,0.000313,0.793,201000.0,audio_features,2.0,80.026,-7.125
60,1.0,0.0317,0.453,0.598,0.55,0.117,0.0844,0.525,248136.0,audio_features,0.0,117.954,-7.568
58,1.0,0.0253,0.778,0.597,0.595,0.15,0.159,0.232,120842.0,audio_features,7.0,81.774,-8.994
57,0.0,0.0255,0.0071,0.67,0.658,0.256,0.499,0.696,233559.0,audio_features,7.0,95.3,-7.093
57,1.0,0.0259,0.922,0.621,0.539,0.256,0.834,0.696,114211.0,audio_features,3.0,106.14,-7.281
57,0.0,0.0546,0.000335,0.339,0.707,0.0913,0.749,0.294,160584.0,audio_features,3.0,79.374,-14.17
54,1.0,0.0401,0.59,0.409,0.49,0.238,0.957,0.151,135719.0,audio_features,7.0,164.33,-10.732
54,0.0,0.0248,0.839,0.437,0.526,0.111,0.923,0.455,178368.0,audio_features,2.0,82.106,-8.084
51,0.0,0.0273,0.954,0.448,0.577,0.171,0.508,0.248,153256.0,audio_features,11.0,79.391,-9.709
48,1.0,0.0317,4.56e-05,0.543,0.486,0.221,0.691,0.509,173488.0,audio_features,10.0,189.534,-5.826
48,1.0,0.0744,0.465,0.695,0.498,0.0596,0.604,0.335,186060.0,audio_features,8.0,84.759,-7.786
47,1.0,0.0295,0.8,0.621,0.603,0.0964,0.863,0.662,182879.0,audio_features,4.0,80.17,-7.761
62,0.0,0.0847,0.109,0.722,0.617,0.0784,0.0106,0.635,184653.0,audio_features,11.0,118.998,-6.684
62,1.0,0.0316,0.00531,0.734,0.69,0.137,0.0933,0.459,159013.0,audio_features,1.0,124.033,-6.377
58,0.0,0.0328,0.000801,0.808,0.688,0.275,0.00984,0.514,190835.0,audio_features,1.0,117.944,-4.362
55,1.0,0.0728,0.0,0.757,0.713,0.233,0.00238,0.316,151867.0,audio_features,1.0,134.993,-5.248
53,1.0,0.0639,8.69e-06,0.641,0.725,0.338,0.192,0.591,179542.0,audio_features,0.0,130.973,-4.411
51,0.0,0.0454,0.652,0.611,0.713,0.171,0.00747,0.435,108922.0,audio_features,11.0,124.09,-8.486
50,1.0,0.0694,0.00275,0.43,0.514,0.156,0.00056,0.244,215729.0,audio_features,8.0,143.949,-12.024
46,1.0,0.0387,0.000907,0.859,0.558,0.182,0.00731,0.398,241632.0,audio_features,6.0,118.037,-2.988
43,1.0,0.243,0.00232,0.703,0.707,0.0727,0.00284,0.576,196880.0,audio_features,1.0,139.991,-5.786
47,1.0,0.0731,0.0267,0.762,0.804,0.0955,0.0207,0.753,232877.0,audio_features,11.0,126.031,-3.56
61,0.0,0.043,0.0,0.623,0.818,0.112,0.201,0.968,138000.0,audio_features,9.0,120.104,-5.901
38,1.0,0.0416,0.778,0.307,0.775,0.0984,0.099,0.45,146553.0,audio_features,7.0,147.651,-14.322
43,1.0,0.036,0.0306,0.804,0.664,0.114,0.061,0.58,169330.0,audio_features,9.0,115.022,-5.086
42,1.0,0.0442,0.000163,0.262,0.717,0.102,0.774,0.219,184000.0,audio_features,11.0,119.998,-8.721
40,0.0,0.251,0.00689,0.437,0.636,0.274,0.908,0.3,152701.0,audio_features,7.0,80.69,-10.76
39,0.0,0.0351,0.338,0.338,0.816,0.113,0.723,0.522,220000.0,audio_features,4.0,120.074,-11.03
37,0.0,0.0538,0.0596,0.533,0.773,0.104,0.531,0.292,160243.0,audio_features,4.0,101.986,-7.315
32,0.0,0.195,0.0412,0.78,0.712,0.161,0.208,0.637,119660.0,audio_features,8.0,145.011,-8.433
35,1.0,0.201,4.02e-05,0.413,0.955,0.0783,0.433,0.357,155044.0,audio_features,0.0,113.056,-8.853
35,1.0,0.036,0.0384,0.596,0.857,0.111,0.797,0.428,188664.0,audio_features,0.0,106.983,-7.466
83,1.0,0.0797,2.96e-06,0.463,0.712,0.301,0.011,0.206,156943.0,audio_features,2.0,131.199,-7.399
67,0.0,0.0412,0.0,0.523,0.687,0.134,0.0776,0.148,185120.0,audio_features,3.0,136.993,-6.702
71,0.0,0.0765,0.00112,0.834,0.684,0.178,0.0154,0.797,171080.0,audio_features,7.0,132.974,-4.57
70,0.0,0.134,7.97e-05,0.696,0.914,0.0979,0.00225,0.572,118154.0,audio_features,11.0,130.028,-4.482
69,1.0,0.129,0.000369,0.893,0.743,0.113,0.00284,0.369,176500.0,audio_features,1.0,130.072,-5.261
69,1.0,0.0373,1.12e-06,0.655,0.473,0.144,0.069,0.295,188616.0,audio_features,7.0,131.975,-5.144
69,0.0,0.0642,0.0,0.62,0.803,0.128,0.131,0.615,146286.0,audio_features,5.0,131.984,-5.013
68,1.0,0.293,0.000125,0.516,0.963,0.127,0.117,0.655,150000.0,audio_features,7.0,127.995,-4.001
53,1.0,0.0505,0.00754,0.778,0.742,0.343,0.00495,0.171,234411.0,audio_features,1.0,128.014,-6.762
66,1.0,0.105,0.015,0.536,0.848,0.44,0.000235,0.624,124286.0,audio_features,0.0,111.964,-4.415
69,1.0,0.0289,1.01e-05,0.576,0.795,0.121,0.0787,0.847,183861.0,audio_features,6.0,111.975,-4.971
63,0.0,0.0494,0.00135,0.663,0.796,0.185,0.0732,0.426,193957.0,audio_features,6.0,110.009,-7.311
63,1.0,0.0564,9.38e-05,0.627,0.692,0.198,0.0836,0.36,232625.0,audio_features,9.0,118.0,-6.104
62,0.0,0.0577,4e-05,0.753,0.643,0.26,0.609,0.698,162043.0,audio_features,11.0,122.016,-5.397
61,1.0,0.0392,0.000376,0.436,0.466,0.0693,0.114,0.146,245125.0,audio_features,8.0,161.036,-11.303
56,1.0,0.0653,0.00233,0.702,0.699,0.175,0.0116,0.524,202495.0,audio_features,0.0,134.391,-6.85
57,1.0,0.0552,0.0,0.74,0.735,0.032,0.111,0.553,200688.0,audio_features,0.0,107.061,-4.929
58,1.0,0.0392,0.000415,0.617,0.706,0.113,0.106,0.247,216375.0,audio_features,1.0,99.995,-9.362
56,1.0,0.0314,0.000103,0.523,0.732,0.264,0.133,0.261,184132.0,audio_features,4.0,116.961,-6.939
55,1.0,0.0347,0.00174,0.682,0.589,0.0583,0.229,0.398,267500.0,audio_features,0.0,90.027,-6.699
55,1.0,0.0394,0.0,0.786,0.666,0.0476,0.0532,0.6,249907.0,audio_features,0.0,117.126,-5.715
47,0.0,0.0557,0.00276,0.966,0.468,0.132,0.00215,0.8,235067.0,audio_features,1.0,92.002,-3.468
45,0.0,0.0391,0.0,0.874,0.519,0.276,0.031,0.245,244133.0,audio_features,6.0,108.242,-3.554
48,0.0,0.0288,0.0,0.492,0.604,0.11,0.00749,0.385,208387.0,audio_features,4.0,121.125,-5.207
48,0.0,0.0461,7.14e-06,0.831,0.607,0.266,9.12e-05,0.335,194587.0,audio_features,11.0,125.037,-5.195
39,0.0,0.03,0.0163,0.274,0.6,0.106,0.267,0.246,267573.0,audio_features,9.0,132.034,-10.695
43,1.0,0.0381,0.381,0.909,0.329,0.352,1.93e-06,0.429,198107.0,audio_features,7.0,151.403,-3.416
41,1.0,0.0374,0.0,0.739,0.692,0.32,0.35,0.819,237040.0,audio_features,1.0,115.014,-4.122
40,1.0,0.0816,0.000718,0.938,0.477,0.558,1.77e-05,0.409,245867.0,audio_features,2.0,137.981,-4.35
44,0.0,0.077,0.0,0.918,0.368,0.108,0.00739,0.408,228712.0,audio_features,5.0,173.976,-4.263
68,1.0,0.032,0.0,0.894,0.602,0.433,0.00154,0.643,180800.0,audio_features,4.0,125.988,-3.975
67,1.0,0.0583,0.0,0.906,0.577,0.189,0.0304,0.692,224187.0,audio_features,8.0,152.946,-3.673
65,1.0,0.0501,0.0,0.861,0.676,0.0613,0.0512,0.681,174120.0,audio_features,1.0,124.031,-3.645
66,1.0,0.0383,0.0,0.721,0.418,0.0984,0.0486,0.233,233333.0,audio_features,8.0,144.063,-2.736
62,1.0,0.219,0.0,0.847,0.411,0.222,0.0265,0.398,177507.0,audio_features,7.0,182.496,-3.705
61,0.0,0.0647,3.49e-06,0.977,0.594,0.309,0.0597,0.793,200827.0,audio_features,10.0,131.98,-4.193
61,1.0,0.124,1.56e-06,0.945,0.483,0.364,0.00437,0.625,178560.0,audio_features,2.0,160.794,-3.969
59,1.0,0.0464,0.0,0.769,0.676,0.0797,0.0214,0.781,196867.0,audio_features,0.0,100.02,-3.513
57,1.0,0.0276,0.0,0.741,0.684,0.348,0.127,0.821,166893.0,audio_features,5.0,83.999,-3.892
56,1.0,0.0307,0.0,0.867,0.608,0.0643,0.00528,0.866,183293.0,audio_features,4.0,94.008,-4.683
59,1.0,0.0906,0.0,0.81,0.736,0.0523,0.077,0.387,154448.0,audio_features,5.0,125.011,-6.354
52,1.0,0.0455,0.000234,0.869,0.686,0.198,0.132,0.721,180038.0,audio_features,0.0,122.017,-3.726
50,0.0,0.0536,8.08e-06,0.859,0.655,0.0476,0.0369,0.625,184320.0,audio_features,7.0,124.994,-5.545
41,0.0,0.0536,0.0,0.771,0.726,0.147,0.0316,0.657,131403.0,audio_features,7.0,106.009,-6.581
26,1.0,0.0406,0.00183,0.974,0.664,0.227,0.00693,0.422,263086.0,audio_features,7.0,128.005,-3.966
20,0.0,0.0545,0.507,0.893,0.696,0.321,0.00121,0.709,190117.0,audio_features,7.0,125.018,-3.372
16,0.0,0.0382,0.207,0.4,0.741,0.0846,0.00455,0.396,230457.0,audio_features,11.0,124.998,-12.048
64,1.0,0.0266,0.0,0.697,0.627,0.0733,0.218,0.933,177987.0,audio_features,8.0,154.086,-6.61
53,1.0,0.0287,4.73e-05,0.765,0.44,0.349,0.24,0.792,267467.0,audio_features,3.0,184.257,-5.973
42,1.0,0.0256,0.000541,0.306,0.712,0.0919,0.732,0.381,208533.0,audio_features,9.0,95.059,-11.877
